adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Melamchi,524 3 23 3 001,3,2,30 minutes to 1 hour,50172.9532090463,21027.955078125,0.419109375334391
Birtamod,524 1 04 3 007,1,2,30 minutes to 1 hour,93340.8939665854,6824.6455078125,0.073115279035742
Panchakanya,524 3 28 4 007,3,3,1 to 2 hours,17330.2699514925,5714.5830078125,0.329745758364274
Rampur,524 5 46 3 002,5,5,4 to 8 hours,39470.377313897,3.85318160057068,9.76221121457084e-05
Hansapur,524 2 17 3 007,2,1,0 to 30 minutes,42812.5635816306,38401.40625,0.896965821184245
Tribeni Nalagad,524 6 60 3 003,6,6,8 to 16 hours,28146.7474577064,347.842437744141,0.0123581752480216
Mirchaiya,524 2 16 3 002,2,1,0 to 30 minutes,55085.119240351,46385.2265625,0.842064557582401
Kawasoti,524 4 47 3 002,4,1,0 to 30 minutes,67719.6186217219,61027.19140625,0.90117446979648
Dharche,524 4 36 4 004,4,6,8 to 16 hours,14530.4127461716,588.697387695312,0.0405148427631843
Tinpatan,524 3 20 4 006,3,4,2 to 4 hours,41020.0983435512,7453.94482421875,0.181714455235834
Dewanganj,524 1 06 4 005,1,5,4 to 8 hours,40139.108012706,7.45365905761719,0.000185695682506391
Devdaha,524 5 48 3 002,5,1,0 to 30 minutes,59060.9899909943,51596.38671875,0.873611951418651
Shivasataxi,524 1 04 3 002,1,4,2 to 4 hours,72720.1764659099,355.785766601562,0.00489253167266927
Galyang,524 4 41 3 003,4,6,8 to 16 hours,42454.6868954599,,
Duikholi,524 5 54 4 002,5,2,30 minutes to 1 hour,22858.5323839802,3309.03271484375,0.14476138096962
Bagmati,524 3 25 4 001,3,2,30 minutes to 1 hour,14621.1028554775,3463.845703125,0.236907279660326
Bateshwor,524 2 17 4 001,2,1,0 to 30 minutes,24082.4993984401,17777.67578125,0.738198950496039
Bheri,524 6 60 3 002,6,3,1 to 2 hours,36663.0391201377,13102.5126953125,0.357376611698176
Mandandeupur,524 3 24 3 001,3,1,0 to 30 minutes,36171.8595376313,15808.349609375,0.437034474075872
Kapurkot,524 6 53 4 007,6,5,4 to 8 hours,20044.6973528564,23.0469245910645,0.00114977663096421
Bardiya National Park,524 5 58 5 997,5,1,0 to 30 minutes,462.839444451034,227.35905456543,0.491226617115783
Galyang,524 4 41 3 003,4,3,1 to 2 hours,42454.6868954599,12103.5380859375,0.28509309503898
Madi,524 4 39 4 003,4,7,16 to 32 hours,20162.2267178839,1.6366411447525,8.1173630653642e-05
