adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Rhishing,524 4 40 4 003,4,3,1 to 2 hours,28697.6126491502,4293.98353,0.149628597420181
Gorkha,524 4 36 3 002,4,2,30 minutes to 1 hour,53294.7192793041,14624.21981,0.274402792767482
Loharpatti,524 2 18 3 008,2,4,2 to 4 hours,44769.0464259833,4.769702,0.000106540174088491
Bhagawanpur,524 2 16 4 009,2,4,2 to 4 hours,23435.2891579568,0.15341,6.54611082312648e-06
Barahapokhari,524 1 12 4 007,1,5,4 to 8 hours,15996.9797222912,9865.420523,0.616705196497366
Putalibazar,524 4 41 3 001,4,4,2 to 4 hours,49325.5938461795,3799.454626,0.0770280564254024
Lalbandi,524 2 19 3 003,2,5,4 to 8 hours,66570.2900485434,3854.944776,0.0579078861334231
Madi,524 4 39 4 003,4,5,4 to 8 hours,20162.2267178839,2967.441677,0.14717827145391
Maijogmai,524 1 03 4 003,1,4,2 to 4 hours,23657.7639182806,11622.6601,0.491283121268238
Dhangadhi,524 7 71 2 001,7,3,1 to 2 hours,162376.75378485,21015.36687,0.129423494312772
Benighat Rorang,524 3 30 4 008,3,5,4 to 8 hours,34760.5741125494,10425.7905,0.299931481748342
Sunkoshi,524 3 20 4 004,3,2,30 minutes to 1 hour,23948.0401993319,577.214501,0.024102786541009
Bithadchir,524 7 67 4 004,7,5,4 to 8 hours,18729.4552061483,1410.661884,0.0753178279065438
Satyawati,524 5 51 4 009,5,4,2 to 4 hours,25954.5521376058,10919.0418,0.420698524948896
Duhabi,524 1 06 3 004,1,1,0 to 30 minutes,63554.7482888401,29761.76794,0.468285513534573
Bishnupur,524 2 15 4 007,2,2,30 minutes to 1 hour,25953.7753466368,8604.752229,0.331541446825194
Rubi Valley,524 3 30 4 001,3,7,16 to 32 hours,10532.7074507177,320.496739,0.0304287136521731
Badikedar,524 7 70 4 006,7,7,16 to 32 hours,18321.1607945655,0.528398,2.88408581707736e-05
Barju,524 1 06 4 006,1,4,2 to 4 hours,35463.956681177,0,0
Matihani,524 2 18 3 010,2,2,30 minutes to 1 hour,34197.0646755993,16695.90647,0.488226303291845
Bheri,524 6 60 3 002,6,1,0 to 30 minutes,36663.0391201377,949.410912,0.0258955868030734
Chautara SangachokGadhi,524 3 23 3 002,3,5,4 to 8 hours,51740.836879231,71.49048,0.00138170320218954
Musikot,524 6 52 3 003,6,5,4 to 8 hours,36042.4884925038,16532.25053,0.458687821553676
Narayan,524 6 61 3 004,6,4,2 to 4 hours,29192.784407109,10014.95479,0.343062677760918
Sabaila,524 2 17 3 006,2,2,30 minutes to 1 hour,56513.5249649212,40913.96682,0.723967702340209
Bidur,524 3 28 3 001,3,1,0 to 30 minutes,60047.8161335289,31479.59664,0.524242156783829
Kanchan,524 5 48 4 001,5,2,30 minutes to 1 hour,36606.0601756237,23921.50905,0.653484940341368
Mahawai,524 6 64 4 006,6,6,8 to 16 hours,9196.9277687592,5978.289525,0.650031149022122
Dakneshwori,524 2 15 3 007,2,1,0 to 30 minutes,47768.9240164161,7297.317578,0.152762862640411
Harinas,524 4 41 4 005,4,4,2 to 4 hours,17951.5962224305,15813.36005,0.880888799751481
Tribeni,524 6 53 4 006,6,4,2 to 4 hours,18099.276640594,8132.744412,0.449340853421703
Belhi Chapena,524 2 15 4 006,2,2,30 minutes to 1 hour,33218.9321504384,16496.78766,0.496608006099988
Solududhakunda,524 1 11 3 001,1,3,1 to 2 hours,22992.8196952384,5149.812568,0.223974816323483
Hariharpurgadhi,524 3 20 4 001,3,4,2 to 4 hours,30851.664139241,16250.65524,0.526735127371311
Dordi,524 4 37 4 003,4,6,8 to 16 hours,20620.2114669138,316.305886,0.0153396043734823
Panauti,524 3 24 3 005,3,4,2 to 4 hours,51417.5418535117,1103.283239,0.0214573314714898
Kapilbastu,524 5 49 3 006,5,1,0 to 30 minutes,85252.3550261185,66304.82867,0.777747766025776
Molung,524 1 13 4 003,1,3,1 to 2 hours,18404.7089411169,7079.151161,0.384638039300087
Neshyang,524 4 38 4 001,4,5,4 to 8 hours,2164.54852405361,0.213315,9.85494192574253e-05
Tikapur,524 7 71 3 005,7,7,16 to 32 hours,84057.8369026482,0.29846,3.55065049253721e-06
Chandrakot,524 5 51 4 006,5,6,8 to 16 hours,24304.7403015196,0.041747,1.71764847030231e-06
Pyuthan,524 5 55 3 002,5,4,2 to 4 hours,41808.6622774154,25799.03657,0.617073954646388
Rapti Sonari,524 5 57 4 005,5,6,8 to 16 hours,66782.7500941576,200.664449,0.00300473473639647
Talkot,524 7 67 4 003,7,7,16 to 32 hours,12555.6920184336,383.170983,0.0305177112052008
Annapurna,524 4 39 4 001,4,4,2 to 4 hours,25843.7356252883,4280.97548,0.165648478303231
Chaudandigadhi,524 1 14 3 003,1,6,8 to 16 hours,55070.5155973732,0.838874,1.52327246422224e-05
Lungri,524 5 54 4 008,5,2,30 minutes to 1 hour,26067.6873447187,38.373982,0.00147209000524454
Dilasaini,524 7 74 4 001,7,6,8 to 16 hours,24893.1941915825,3086.748935,0.12399971298355
Galchi,524 3 30 4 010,3,5,4 to 8 hours,28338.4659084976,1797.121799,0.0634163403482302
Barah,524 1 06 3 001,1,5,4 to 8 hours,87412.4226064347,367.22666,0.00420108091104396
Fakphokthum,524 1 03 4 001,1,4,2 to 4 hours,24972.8616706431,19091.18878,0.764477416796918
Sarawal,524 5 47 4 002,5,1,0 to 30 minutes,41407.7262637913,21390.37373,0.516579287491684
Rambha,524 5 46 4 007,5,6,8 to 16 hours,22802.0401390642,1.284888,5.63496946836237e-05
Gandaki,524 4 36 4 009,4,4,2 to 4 hours,25430.0979296118,12350.5975,0.485668499357939
Kumakhmalika,524 6 53 4 001,6,6,8 to 16 hours,27224.6488540769,2.439454,8.96046084221466e-05
Ishworpur,524 2 19 3 006,2,3,1 to 2 hours,65783.5700791776,23766.73874,0.36128684884986
Gharapjhong,524 4 45 4 004,4,7,16 to 32 hours,3152.07226090948,3.687648,0.00116991226556969
Uralabari,524 1 05 3 005,1,3,1 to 2 hours,60917.5915409178,56734.2153,0.931327287650435
Dhunibesi,524 3 30 3 002,3,3,1 to 2 hours,34238.7534427717,21748.82323,0.635210720108488
Barbardiya,524 5 58 3 005,5,5,4 to 8 hours,74432.436629042,0.066644,8.95362331507993e-07
Manahari,524 3 31 4 001,3,5,4 to 8 hours,40398.1141753756,8569.942581,0.212137193924358
Bhimdatta,524 7 72 3 002,7,2,30 minutes to 1 hour,113519.459733821,37270.63736,0.32831936874428
Dewanganj,524 1 06 4 005,1,3,1 to 2 hours,40139.108012706,6708.526904,0.1671319378068
Butwal,524 5 48 2 001,5,4,2 to 4 hours,152984.447511367,658.107503,0.00430179350715437
Marma,524 7 75 4 007,7,7,16 to 32 hours,16020.7516647223,1248.481772,0.0779290384201607
Khumbupasanglahmu,524 1 11 4 001,1,8,> 32 hours,9888.78338995449,1496.593649,0.151342545385342
Chabispathivera,524 7 67 4 007,7,5,4 to 8 hours,17701.2562529892,9120.82673,0.515264374440079
Adharsha,524 7 70 4 001,7,3,1 to 2 hours,26156.673794806,1153.772216,0.0441100510352011
Uttargaya,524 3 29 4 003,3,7,16 to 32 hours,9306.98273306387,1.063854,0.000114307077869669
Godaita,524 2 19 3 008,2,1,0 to 30 minutes,55423.7991294414,34424.01462,0.621105286189481
Sunkoshi,524 1 14 4 002,1,4,2 to 4 hours,13382.9562775046,1152.090657,0.0860864096923451
Annapurna,524 4 44 4 003,4,7,16 to 32 hours,11983.8576348755,138.367189,0.0115461309050705
Bulingtar,524 4 47 4 002,4,2,30 minutes to 1 hour,21284.3327062018,43.89757,0.00206243581163384
Kerabari,524 1 05 4 001,1,6,8 to 16 hours,34360.6714177094,1.45076,4.22215265343238e-05
Kanchanrup,524 2 15 3 005,2,3,1 to 2 hours,60456.6363327242,3263.846263,0.0539865672485872
Satyawati,524 5 51 4 009,5,5,4 to 8 hours,25954.5521376058,2341.740384,0.0902246500569365
Bangad Kupinde,524 6 53 3 001,6,7,16 to 32 hours,40115.2873763405,0.07842,1.95486571651114e-06
Sudhdhodhan,524 5 48 4 002,5,2,30 minutes to 1 hour,37140.6299852729,20468.52604,0.551108746623744
Chulachuli,524 1 03 4 004,1,6,8 to 16 hours,23278.9828515127,0.123249,5.29443235497684e-06
Thawang,524 5 54 4 003,5,4,2 to 4 hours,11893.7673556199,2581.737858,0.217066450083211
Naraharinath,524 6 64 4 001,6,6,8 to 16 hours,23266.0434676739,3096.313638,0.133082947356393
Dudhkoshi,524 1 11 4 004,1,5,4 to 8 hours,14949.5460244277,7910.182743,0.529125281133933
Dharan,524 1 06 2 001,1,3,1 to 2 hours,153909.025899503,146246.7052,0.95021526090025
Sotang,524 1 11 4 007,1,5,4 to 8 hours,10604.9032105431,7123.868548,0.671752340079601
Maharajgunj,524 5 49 3 005,5,5,4 to 8 hours,60914.0401597619,0,0
Jugal,524 3 23 4 003,3,6,8 to 16 hours,21039.8386648851,2889.725802,0.137345435391711
Ekdanra,524 2 18 4 003,2,2,30 minutes to 1 hour,32200.1273220181,8662.347784,0.269015948209521
Bithadchir,524 7 67 4 004,7,3,1 to 2 hours,18729.4552061483,6414.751974,0.342495385124402
Laxmipur Patari,524 2 16 4 006,2,2,30 minutes to 1 hour,30458.7698688209,16754.6343,0.550075868860051
Badimalika,524 7 68 3 002,7,5,4 to 8 hours,18262.0687327138,9975.832394,0.546259711317906
Malarani,524 5 50 4 001,5,4,2 to 4 hours,31103.6976364255,8670.466381,0.278759988035829
Sunapati,524 3 21 4 001,3,3,1 to 2 hours,19995.6999516413,739.441426,0.0369800220941656
Arnama,524 2 16 4 003,2,1,0 to 30 minutes,24449.0091687143,13275.49042,0.542986847785543
Siranchok,524 4 36 4 005,4,6,8 to 16 hours,25977.0999745578,0.117055,4.50608420934765e-06
Dhunibesi,524 3 30 3 002,3,5,4 to 8 hours,34238.7534427717,474.537787,0.0138596689214508
Bheriganga,524 6 59 3 002,6,5,4 to 8 hours,45446.4988580383,2305.507792,0.0507301519353941
Annapurna,524 4 39 4 001,4,5,4 to 8 hours,25843.7356252883,3143.731881,0.121643864748556
Kolhabi,524 2 33 3 002,2,3,1 to 2 hours,49031.4283923358,42622.21674,0.869283603140193
Kalika,524 3 35 3 001,3,5,4 to 8 hours,30744.7499702051,1605.152723,0.0522090023355389
Banepa,524 3 24 3 002,3,3,1 to 2 hours,62895.8163361847,7999.673791,0.12718928311926
Chakraghatta,524 2 19 4 004,2,2,30 minutes to 1 hour,31219.7594659925,22215.80158,0.71159425825172
Barah,524 1 06 3 001,1,3,1 to 2 hours,87412.4226064347,72784.72429,0.832658815757866
Inaruwa,524 1 06 3 003,1,2,30 minutes to 1 hour,71035.6224379092,15384.24223,0.216570809152085
Dhankuta,524 1 07 3 003,1,4,2 to 4 hours,40740.0936588198,2169.12921,0.0532431080832925
Meghang,524 3 28 4 001,3,4,2 to 4 hours,15000.4129657336,7098.795443,0.47324000073973
Ruru,524 5 51 4 008,5,5,4 to 8 hours,20335.3457962275,25.682219,0.00126293495361975
Melung,524 3 22 4 006,3,2,30 minutes to 1 hour,22703.2341257036,1.493488,6.57830506319424e-05
Khanikhola,524 3 24 4 006,3,7,16 to 32 hours,15938.986864157,0.437543,2.74511174222704e-05
Bidur,524 3 28 3 001,3,4,2 to 4 hours,60047.8161335289,2348.21664,0.0391057792139892
Rangeli,524 1 05 3 006,1,2,30 minutes to 1 hour,58828.460672006,19439.6351,0.330446094933273
