adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Phalebas,524 4 42 3 002,4,4,2 to 4 hours,27380.2592477202,5634.4013671875,0.205783346176923
Rambha,524 5 46 4 007,5,1,0 to 30 minutes,22802.0401390642,51.6987571716309,0.00226728647333013
Rangeli,524 1 05 3 006,1,2,30 minutes to 1 hour,58828.460672006,20166.900390625,0.342808568510132
Mahalaxmi,524 3 25 3 002,3,4,2 to 4 hours,69097.0009326041,12.152663230896,0.000175878302485943
Kamal,524 1 04 4 001,1,1,0 to 30 minutes,50110.2802703381,24628.302734375,0.491482039244417
Sitganga,524 5 50 3 003,5,2,30 minutes to 1 hour,47966.0538470428,2925.83911132812,0.0609981200592032
Maulapur,524 2 32 3 006,2,2,30 minutes to 1 hour,29850.2070933878,25679.74609375,0.860287032964617
Madi,524 1 09 3 005,1,5,4 to 8 hours,16241.7727624178,2093.92993164062,0.12892249893348
Gadhawa,524 5 56 4 006,5,3,1 to 2 hours,43539.0489611831,5298.3837890625,0.121692685427884
Hatuwagadhi,524 1 10 4 007,1,4,2 to 4 hours,22772.1227838323,10980.40625,0.482186327301725
Hetauda,524 3 31 2 001,3,5,4 to 8 hours,170840.177112214,1630.17797851562,0.00954212297172265
Parashuram,524 7 73 3 001,7,7,16 to 32 hours,38115.3647800349,3.71551871299744,9.74808645920045e-05
Ayirabati,524 5 55 4 007,5,4,2 to 4 hours,24977.6473819092,10810.2900390625,0.432798568807252
Gosaikunda,524 3 29 4 002,3,4,2 to 4 hours,7889.82014762195,1409.81225585938,0.178687502310722
Kumakhmalika,524 6 53 4 001,6,2,30 minutes to 1 hour,27224.6488540769,6.90045833587646,0.00025346363043515
Ganeshman Charnath,524 2 17 3 002,2,1,0 to 30 minutes,39840.8077594191,387.29833984375,0.00972114677449495
Lisangkhu Pakhar,524 3 23 4 009,3,1,0 to 30 minutes,16839.6766865216,824.972595214844,0.0489898120119579
Kamalamai,524 3 20 3 001,3,3,1 to 2 hours,71842.9884622954,11019.2529296875,0.153379657020679
