adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Nilakantha,524 3 30 3 001,3,4,2 to 4 hours,66585.2487707734,10977.7522069365,0.164867630737981
Bhirkot,524 4 41 3 002,4,6,8 to 16 hours,28142.789224565,7587.34101667255,0.26960160047142
Khotehang,524 1 12 4 006,1,7,16 to 32 hours,25252.246187225,25251.5691653639,0.99997318963802
Pacharauta,524 2 33 3 004,2,5,4 to 8 hours,38210.8980522454,146.048435211182,0.00382216704280258
Agnisair Krishna Savaran,524 2 15 4 002,2,5,4 to 8 hours,30326.8262336515,446.311942253262,0.0147167375449931
Nijgadh,524 2 33 3 001,2,6,8 to 16 hours,39348.9232639782,14794.2543117851,0.37597608993099
Tribeni,524 6 53 4 006,6,7,16 to 32 hours,18099.276640594,5561.53174945712,0.307279227777724
Bhajani,524 7 71 3 004,7,6,8 to 16 hours,56528.6133151799,9408.70744127035,0.166441504390198
Aathabis,524 6 61 3 001,6,8,> 32 hours,31897.1818137318,31897.1818137318,1
Shuklaphanta National Park,524 7 72 5 997,7,7,16 to 32 hours,986.42566909641,52.1095405519009,0.0528266266627413
Badikedar,524 7 70 4 006,7,8,> 32 hours,18321.1607945655,16619.3626400027,0.907112973154653
Mathagadhi,524 5 46 4 004,5,3,1 to 2 hours,27453.4601313621,760.447290480137,0.0276995062495391
Sainamaina,524 5 48 3 001,5,5,4 to 8 hours,61231.8608185779,49176.4824948162,0.80311919052272
Changunarayan,524 3 26 3 002,3,4,2 to 4 hours,63575.0962410122,10799.1583013386,0.169864600132088
Bhadrapur,524 1 04 3 008,1,4,2 to 4 hours,74634.4676559865,17079.2939364314,0.228839227676349
Gajuri,524 3 30 4 009,3,6,8 to 16 hours,29403.1193587035,5598.37914768606,0.190400857792964
Gaushala,524 2 18 3 002,2,1,0 to 30 minutes,75215.6715732105,9802.30210602283,0.130322603002778
Kailash,524 3 31 4 003,3,7,16 to 32 hours,26566.3559850082,22064.3089190573,0.830535769810074
Malika,524 4 44 4 004,4,7,16 to 32 hours,20734.1555344015,14497.8286296725,0.699224456265804
Chandranagar,524 2 19 4 002,2,3,1 to 2 hours,36033.6247054636,30.8075746297836,0.000854967405627455
Kakani,524 3 28 4 009,3,5,4 to 8 hours,28937.9189326689,12422.0438126996,0.429265277907597
Kankai,524 1 04 3 003,1,4,2 to 4 hours,45672.5060046613,34478.4213918597,0.754905399505357
Ratuwamai,524 1 05 3 008,1,5,4 to 8 hours,61861.8245882541,48126.5498084277,0.777968482642616
Runtigadi,524 5 54 4 009,5,5,4 to 8 hours,30648.1122633964,76.3918880224228,0.00249254790526394
Triyuga,524 1 14 3 002,1,7,16 to 32 hours,98659.4940726273,8.3428190946579,8.45617461662271e-05
Sunwal,524 5 47 3 001,5,6,8 to 16 hours,61663.8532037921,284.385480647907,0.00461186685347159
Ramprasad Rai,524 1 10 4 004,1,8,> 32 hours,21404.7580865212,1462.71265651286,0.0683358648857584
Bhumekasthan,524 5 50 3 001,5,5,4 to 8 hours,36116.8630484045,17439.5334768444,0.482864014337891
Sarawal,524 5 47 4 002,5,4,2 to 4 hours,41407.7262637913,22413.8730785176,0.541296881063408
Aathrai,524 1 08 4 003,1,8,> 32 hours,24405.9613702595,22846.5467934012,0.936105177206478
Omsatiya,524 5 48 4 006,5,5,4 to 8 hours,38866.0538333654,3071.36483663321,0.079024355027176
Gadhawa,524 5 56 4 006,5,6,8 to 16 hours,43539.0489611831,6677.10306981578,0.153358955446379
Gosaikunda,524 3 29 4 002,3,8,> 32 hours,7889.82014762195,7342.20752247237,0.930592508459825
Kaligandaki,524 5 51 4 010,5,7,16 to 32 hours,20719.9138427079,12405.6023451239,0.598728471522573
Dhobini,524 2 34 4 006,2,7,16 to 32 hours,22148.0743532777,22125.3347730935,0.998973293126007
Bhimphedi,524 3 31 4 004,3,7,16 to 32 hours,26514.0055196621,18870.6980222948,0.711725657909394
Lahan,524 2 16 3 005,2,4,2 to 4 hours,102890.839902811,23785.6279988065,0.231173426334882
Bigu,524 3 22 4 001,3,6,8 to 16 hours,21128.8317217169,11679.6148263202,0.55278090999776
Khairahani,524 3 35 3 003,3,2,30 minutes to 1 hour,63366.5278370827,1870.97973042727,0.029526309777263
Sandhikharka,524 5 50 3 002,5,5,4 to 8 hours,45674.4916120917,12050.2143079191,0.263828099287021
Barhabise,524 3 23 3 003,3,1,0 to 30 minutes,29124.1293711029,1032.34660339355,0.0354464365351245
