adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Bardagoriya,524 7 71 4 005,7,2,30 minutes to 1 hour,35485.9942296147,,
K I Singh,524 7 70 4 005,7,1,0 to 30 minutes,22612.9564108364,,
Namkha,524 6 66 4 001,6,1,0 to 30 minutes,4189.31084410012,,
Namobuddha,524 3 24 3 006,3,5,4 to 8 hours,32787.7562811375,,
Swami Kartik,524 7 68 4 005,7,2,30 minutes to 1 hour,13738.7842643391,,
Balefi,524 3 23 4 006,3,5,4 to 8 hours,20919.4298585579,,
Fakphokthum,524 1 03 4 001,1,4,2 to 4 hours,24972.8616706431,,
Aarughat,524 4 36 4 006,4,6,8 to 16 hours,26130.8339444064,,
Putalibazar,524 4 41 3 001,4,5,4 to 8 hours,49325.5938461795,,
Katahari,524 1 05 4 006,1,4,2 to 4 hours,45327.60408777,,
Pakhribas,524 1 07 3 002,1,5,4 to 8 hours,25169.2610358857,,
Gandaki,524 4 36 4 009,4,4,2 to 4 hours,25430.0979296118,,
Kachankawal,524 1 04 4 007,1,4,2 to 4 hours,44695.2509134412,,
Bhageshwar,524 7 73 4 001,7,1,0 to 30 minutes,15296.3646462765,,
Baglung,524 4 43 3 003,4,5,4 to 8 hours,62142.7868413329,,
Madhyabindu,524 4 47 3 001,4,2,30 minutes to 1 hour,59042.7922572084,,
Dhunibesi,524 3 30 3 002,3,3,1 to 2 hours,34238.7534427717,,
Likhu,524 3 21 4 006,3,3,1 to 2 hours,25626.1595476419,,
Champadevi,524 1 13 4 004,1,4,2 to 4 hours,20746.9489934295,,
Siddhicharan,524 1 13 3 001,1,2,30 minutes to 1 hour,31143.7278849129,,
Kerabari,524 1 05 4 001,1,1,0 to 30 minutes,34360.6714177094,,
Ghanglekh,524 3 20 4 003,3,1,0 to 30 minutes,15188.4689030834,,
Marma,524 7 75 4 007,7,1,0 to 30 minutes,16020.7516647223,,
Pakahamainpur,524 2 34 4 009,2,1,0 to 30 minutes,22233.1971287727,,
Bhimdatta,524 7 72 3 002,7,2,30 minutes to 1 hour,113519.459733821,,
Tilathi Koiladi,524 2 15 4 009,2,3,1 to 2 hours,35571.5886714458,,
Shuklaphanta,524 7 72 3 004,7,1,0 to 30 minutes,51688.1175372601,,
Budhinanda,524 7 68 3 001,7,7,16 to 32 hours,20224.524356719,,
Chabispathivera,524 7 67 4 007,7,5,4 to 8 hours,17701.2562529892,,
Kalyanpur,524 2 16 3 006,2,2,30 minutes to 1 hour,54032.7004066557,,
Bindabasini,524 2 34 4 010,2,5,4 to 8 hours,26852.070376277,,
Phungling,524 1 01 3 001,1,3,1 to 2 hours,29023.9156046147,,
Barahapokhari,524 1 12 4 007,1,2,30 minutes to 1 hour,15996.9797222912,,
