adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Joshipur,524 7 71 4 004,7,6,8 to 16 hours,39115.400944829,39115.3984375,0.999999935899187
Khotehang,524 1 12 4 006,1,7,16 to 32 hours,25252.246187225,6101.52099609375,0.241622901616589
Dewahhi Gonahi,524 2 32 3 007,2,5,4 to 8 hours,36950.2591418028,27994.0625,0.757614781335311
Anbukhaireni,524 4 40 4 005,4,5,4 to 8 hours,23197.0441145524,14903.4775390625,0.642473130001635
Shuklaphanta National Park,524 7 72 5 997,7,5,4 to 8 hours,986.42566909641,657.840698242188,0.666893328966982
Mohanyal,524 7 71 4 003,7,6,8 to 16 hours,24038.0277960505,2823.81909179688,0.117472993864365
Durgathali,524 7 67 4 006,7,7,16 to 32 hours,13827.515117377,11098.560546875,0.802643168542079
Krishnapur,524 7 72 3 005,7,4,2 to 4 hours,62214.692910336,12834.224609375,0.206289286485296
Durga Bhagwati,524 2 32 4 002,2,4,2 to 4 hours,25826.4007623196,20159.333984375,0.780570787617733
Pyuthan,524 5 55 3 002,5,4,2 to 4 hours,41808.6622774154,17909.306640625,0.428363541550083
Bhadrapur,524 1 04 3 008,1,4,2 to 4 hours,74634.4676559865,20859.21484375,0.279485008721394
Gajuri,524 3 30 4 009,3,6,8 to 16 hours,29403.1193587035,5466.6279296875,0.185919999269375
Rapti Sonari,524 5 57 4 005,5,6,8 to 16 hours,66782.7500941576,18633.400390625,0.279015170300019
Tribeni Nalagad,524 6 60 3 003,6,7,16 to 32 hours,28146.7474577064,9341.919921875,0.331900513049058
Ganeshman Charnath,524 2 17 3 002,2,5,4 to 8 hours,39840.8077594191,35445.6328125,0.889681580417255
Rong,524 1 03 4 006,1,6,8 to 16 hours,21673.3021275401,10440.34375,0.481714493184383
Chingad,524 6 59 4 003,6,5,4 to 8 hours,18960.6524945125,1.18735837936401,6.26222319990124e-05
Khandachakra,524 6 64 3 002,6,6,8 to 16 hours,22357.4055146133,6614.166015625,0.295837815854878
Tila,524 6 63 4 005,6,6,8 to 16 hours,14794.3538436498,7687.9287109375,0.519652888675322
Devchuli,524 4 47 3 003,4,6,8 to 16 hours,46910.0732921101,6112.25048828125,0.13029718479057
Ichchhyakamana,524 3 35 4 001,3,5,4 to 8 hours,27479.8824287653,3430.9345703125,0.124852592772416
Bagmati,524 3 31 4 008,3,7,16 to 32 hours,33803.1411520652,928.042663574219,0.0274543321107162
Harinas,524 4 41 4 005,4,5,4 to 8 hours,17951.5962224305,4372.74462890625,0.243585282039851
Nijgadh,524 2 33 3 001,2,6,8 to 16 hours,39348.9232639782,17164.8125,0.436220640266247
Ajaymeru,524 7 73 4 002,7,5,4 to 8 hours,18498.7372553051,9844.12890625,0.532151398789499
Marsyangdi,524 4 37 4 002,4,5,4 to 8 hours,20551.960716943,9009.80078125,0.438391300243307
Rolpa,524 5 54 3 001,5,6,8 to 16 hours,35680.5736335926,5121.3701171875,0.143533850374138
Hilihang,524 1 02 4 001,1,6,8 to 16 hours,25871.5943276584,18763.27734375,0.725246272267451
Ramgopalpur,524 2 18 3 005,2,5,4 to 8 hours,34237.5144007206,29984.203125,0.875770442154788
Rajbiraj,524 2 15 3 008,2,3,1 to 2 hours,77842.0242378563,16068.8828125,0.2064294058361
Mahashila,524 4 42 4 004,4,6,8 to 16 hours,10910.7124349847,5176.220703125,0.474416380595612
Ghorahi,524 5 56 2 002,5,5,4 to 8 hours,172320.29421179,15308.138671875,0.0888353791519214
Prasauni,524 2 33 4 002,2,3,1 to 2 hours,29240.965320617,25000.93359375,0.854996862094787
